#source_X source_Y lens_X lens_Y separation f1_ratio chi^2
896.561157 822.638794 890.242310 824.493896 65.460189819335938 0.855896533 795.84057737619491
896.590942 822.585083 890.356934 824.400513 64.540107727050781 0.863132358 796.56266573153880
896.650208 822.558960 890.184326 824.226440 66.373680114746094 0.857495248 789.78672828711501
896.656189 822.548096 890.246338 824.346191 66.173332214355469 0.852685571 788.10755032037355
896.645386 822.598389 890.280090 824.198303 65.239051818847656 0.862569273 792.55801460068449
896.663391 822.657959 890.256775 824.383240 65.950469970703125 0.856321573 789.34411518427260
896.642273 822.655396 890.289795 824.503235 65.760803222656250 0.852700055 789.65040604428646
896.627319 822.634216 890.252625 824.642578 66.434783935546875 0.852837503 790.61910221580081
896.600891 822.629395 890.357727 824.525879 64.857063293457031 0.850007832 792.16733624031485
896.632019 822.589111 890.273254 824.710571 66.630981445312500 0.856533051 792.60433817930743
896.606262 822.582275 890.136292 824.735657 67.779991149902344 0.852094054 791.95575715153802
896.645081 822.546509 890.075867 824.593872 68.395767211914062 0.857302308 792.17295751068627
896.619751 822.593628 890.033386 824.658142 68.609344482421875 0.854012907 786.47932683053341
896.639954 822.557434 890.136230 824.674561 67.985992431640625 0.849226773 791.81367960567877
896.589783 822.626404 890.097168 824.526123 67.242446899414062 0.846279979 793.86076760543347
896.622803 822.625549 890.149414 824.464844 66.892402648925781 0.856274962 782.76581326090809
896.587524 822.579956 890.185425 824.419983 66.213066101074219 0.859531343 787.81335866505697
896.669861 822.541016 890.039673 824.480469 68.665809631347656 0.851811945 793.19825457737045
896.562683 822.595459 890.152588 824.431213 66.277748107910156 0.858508348 790.03150697458932
896.618713 822.656555 890.143372 824.384644 66.617530822753906 0.861916959 789.22395596335582
896.669373 822.682007 890.090515 824.287476 67.312881469726562 0.853169739 791.43413256673557
896.590088 822.623779 890.023010 824.307556 67.388221740722656 0.857973754 784.00907297221920
896.641113 822.618286 890.193237 824.410889 66.522682189941406 0.851231277 781.16125641423014
896.659241 822.609009 890.269958 824.412415 65.990814208984375 0.844673932 783.52181821927536
896.684631 822.609375 890.429077 824.283081 64.367347717285156 0.837953389 787.73766988606394
896.644592 822.638489 890.391541 824.475342 64.781570434570312 0.840295792 794.43061916972454
896.610718 822.559631 890.357910 824.329651 64.595138549804688 0.844724298 791.21101227046245
896.717224 822.568604 890.397766 824.188232 64.845642089843750 0.847624898 792.19243204510815
896.675415 822.648865 890.230164 824.285828 66.099815368652344 0.840545654 789.64856618374870
896.678894 822.605835 890.218445 824.431580 66.731941223144531 0.845453382 784.39588622619590
896.616333 822.607239 890.026978 824.296753 67.616889953613281 0.849940717 783.66285046739915
896.696716 822.621277 890.086243 824.280334 67.745910644531250 0.850439072 786.67893061313134
896.592041 822.639526 889.911804 824.419006 68.717048645019531 0.856059015 785.68067953274533
896.622559 822.599915 890.015381 824.356140 67.955818176269531 0.849209905 783.89531562430648
896.584656 822.590210 889.968750 824.426453 68.248069763183594 0.859944642 785.18473914840422
896.606445 822.613403 889.903870 824.294556 68.687339782714844 0.861981869 784.73932757127932
896.631592 822.623657 889.967834 824.290649 68.278839111328125 0.862620056 785.62971513605078
896.603210 822.652466 889.898254 824.466553 69.043548583984375 0.860906541 786.69065628289297
896.582825 822.600159 889.802307 824.446899 69.853424072265625 0.859015524 786.60514486368436
896.639404 822.641296 889.853149 824.611938 70.241897583007812 0.866807759 795.22300272240125
896.585938 822.550903 889.978455 824.636353 68.872024536132812 0.860116243 792.65350197105340
896.577759 822.639526 889.926575 824.640381 69.039482116699219 0.863827527 790.79427432745069
896.629883 822.610718 890.088806 824.514709 67.716766357421875 0.864582300 789.40659595408601
896.607239 822.605286 889.892212 824.673096 69.840377807617188 0.857102990 787.09170553543277
896.646301 822.562744 889.879883 824.513733 69.998191833496094 0.855516136 789.77388229392307
896.677002 822.625061 889.882935 824.358643 69.696800231933594 0.851614356 788.97890335570150
896.678101 822.630188 890.066528 824.303589 67.791351318359375 0.850252509 784.36532224391499
896.663635 822.665771 890.016663 824.481079 68.490554809570312 0.853034616 790.46784121242308
896.557800 822.606384 889.990845 824.466370 67.843284606933594 0.859697282 788.89013225372992
896.650696 822.572388 890.116394 824.295898 67.172325134277344 0.849980175 783.82704144625313
896.626831 822.575745 890.171082 824.247009 66.285583496093750 0.856006324 784.48872093346324
896.698120 822.628418 890.197632 824.146057 66.352439880371094 0.849264979 786.08470376262096
896.608276 822.658081 890.070312 824.175293 66.714286804199219 0.853607357 787.08458265825891
896.596497 822.585815 890.110107 824.348267 66.812385559082031 0.860070527 785.53432071325176
896.682495 822.599365 890.184326 824.171265 66.454727172851562 0.851553619 784.50333927642180
896.692078 822.603027 890.052551 824.175659 67.822914123535156 0.845339000 789.31016916914416
896.683960 822.610840 890.215210 824.317566 66.499740600585938 0.843015075 784.77819781217681
896.643677 822.597839 890.387268 824.186829 64.163093566894531 0.846898913 783.69882993775070
896.662598 822.629028 890.454712 824.220581 63.702049255371094 0.845038176 785.31031143707730
896.636047 822.591431 890.418640 824.078186 63.543418884277344 0.851098716 787.87127466024788
896.704468 822.642761 890.299683 824.170105 65.448730468750000 0.848461568 787.50063367989469
896.627380 822.616211 890.172119 824.127014 65.899215698242188 0.859578967 786.15222776461781
896.659546 822.614563 890.318054 824.195190 64.962974548339844 0.851101577 782.14186116377391
896.675171 822.595947 890.258606 824.252441 65.871742248535156 0.846554220 782.21064018288712
896.604675 822.580505 890.185913 824.263306 65.958717346191406 0.857195199 785.60965108836331
896.675171 822.547241 890.164001 824.454102 67.439399719238281 0.853350461 791.19236577816048
896.719299 822.593445 890.204773 824.391602 67.175880432128906 0.855125606 796.04568595515434
896.600220 822.549194 890.140503 824.384644 66.751228332519531 0.850258887 790.18246871158669
896.688354 822.669128 890.059875 824.354797 67.984230041503906 0.851815939 791.93878305504506
896.699829 822.677368 890.022400 824.388550 68.518402099609375 0.853055060 797.62165779380189
896.604004 822.561646 889.851624 824.580139 70.053344726562500 0.858656526 789.53536236938692
896.639709 822.653259 889.958984 824.428955 68.712059020996094 0.860507607 787.16503058247588
896.614075 822.590881 890.129395 824.510254 67.221939086914062 0.849552870 784.73046848371030
896.609070 822.628296 889.996094 824.589233 68.562026977539062 0.860226810 785.73369416684113
896.589478 822.606628 889.846741 824.455200 69.495964050292969 0.860693872 784.86875585315011
896.644165 822.639526 889.935730 824.478455 69.141799926757812 0.855986893 785.01200315103813
896.578857 822.609741 889.848328 824.447815 69.351387023925781 0.865793049 787.82624283562984
896.664978 822.611084 889.947449 824.512329 69.395103454589844 0.861675262 790.27375314261383
896.608765 822.634399 890.146057 824.689331 67.408538818359375 0.854103744 791.38646239526520
896.628174 822.562073 890.044739 824.572388 68.422286987304688 0.863147020 792.17681373513415
896.572571 822.619690 890.166199 824.458923 66.251701354980469 0.855769575 788.55512326173550
896.652161 822.620667 889.976135 824.584167 69.170295715332031 0.853331268 786.23236097857477
896.579895 822.608643 890.016968 824.558655 68.054206848144531 0.858070195 786.19797014512062
896.613831 822.592590 890.210144 824.533630 66.512512207031250 0.848423779 786.14796047878485
896.640137 822.565613 890.227539 824.506409 66.596588134765625 0.848724365 785.62333892349091
896.604492 822.632751 890.168945 824.531067 66.694259643554688 0.854396999 786.14751887641080
896.659912 822.622620 890.356934 824.345825 64.950859069824219 0.857507169 788.30808568260863
896.605774 822.558105 890.250366 824.303528 65.511840820312500 0.857606769 789.87580378475832
896.602539 822.590637 890.088562 824.371155 67.124176025390625 0.851859510 783.66696061059804
896.614441 822.606934 890.002197 824.404114 68.110122680664062 0.851315677 783.10529091155161
896.625610 822.570679 890.141541 824.299561 66.703392028808594 0.855018795 784.09469928873841
896.668030 822.591187 890.125366 824.289429 67.189155578613281 0.851516247 782.68263069188868
896.611633 822.579346 890.097900 824.469238 67.416656494140625 0.855129957 783.42524970441366
896.638306 822.634399 889.971252 824.414490 68.591987609863281 0.857644677 783.23025744725646
896.666870 822.623413 890.025208 824.215515 67.888435363769531 0.851034760 783.99144494457926
896.579895 822.662842 890.180786 824.336609 65.746986389160156 0.857484937 792.29788500508914
896.642273 822.623840 890.378967 824.219482 64.245834350585938 0.856764913 787.33246230888892
896.657776 822.644287 890.332458 824.025330 64.354812622070312 0.851871252 787.00896686142414
896.618530 822.571167 890.329712 824.201111 64.576309204101562 0.852088273 787.13683991791504
896.723145 822.603882 890.399475 824.216248 64.868316650390625 0.845123053 788.91060602644654
896.700256 822.622070 890.434753 824.208130 64.243553161621094 0.851769567 789.65592765705890
896.706909 822.583923 890.603027 824.162170 62.667922973632812 0.849482358 795.96348121100266
896.617249 822.575745 890.514893 824.048340 62.398567199707031 0.849991500 795.81570351892253
896.737366 822.631470 890.667603 824.204468 62.326530456542969 0.838416934 798.05942263290899
896.664673 822.584839 890.540283 824.182861 62.914642333984375 0.847174585 788.14105566343085
896.675964 822.624695 890.367615 824.057190 64.301361083984375 0.844893098 784.94703434597693
896.662292 822.633667 890.175354 824.164001 66.250152587890625 0.853763819 783.23895444815366
896.601746 822.626465 890.092957 824.355713 66.941772460937500 0.853423417 783.11843599888721
896.607483 822.624573 890.159790 824.259521 66.118408203125000 0.862079382 786.73429118437775
896.589539 822.585815 890.109253 824.457153 67.046020507812500 0.850663722 787.02164091986697
896.696472 822.627502 890.265808 824.490723 66.549781799316406 0.849274516 788.94810192690079
896.564819 822.584167 890.090393 824.547058 67.248435974121094 0.859584391 790.26149684896018
896.600403 822.552612 890.062927 824.647522 68.237380981445312 0.856418014 791.12873681316012
896.662292 822.572937 890.244812 824.589539 66.865051269531250 0.853914738 788.83376066717631
896.628479 822.609253 890.075073 824.594116 68.063095092773438 0.862786293 788.46300857028962
896.589172 822.626770 889.905029 824.536316 69.098464965820312 0.853599548 787.77421772938362
896.649292 822.637756 890.004272 824.481262 68.546218872070312 0.854647338 784.46633648276350
896.603577 822.619446 889.984314 824.483887 68.355682373046875 0.851526618 785.26351500976943
896.627869 822.560120 890.018311 824.643188 68.884582519531250 0.857328236 789.52116938363667
896.601257 822.627808 890.154175 824.630737 67.105377197265625 0.859893918 789.62377679930592
896.592712 822.611633 890.188904 824.626526 66.730316162109375 0.858295500 789.28094332013654
896.691406 822.569946 890.165405 824.505432 67.661239624023438 0.853765428 791.32166805106533
896.582275 822.655884 890.145020 824.319275 66.088012695312500 0.857123375 789.68623587373827
896.618835 822.652893 890.009216 824.486145 68.179901123046875 0.863081992 788.75016766829424
896.639954 822.615112 890.021301 824.317017 67.929580688476562 0.858956873 782.80744361765289
896.614807 822.622559 890.134766 824.142883 66.160629272460938 0.849167943 785.18761325523531
896.719482 822.617981 890.181091 824.255493 66.998840332031250 0.841537416 791.22572083606997
896.689758 822.645386 890.098206 824.142944 67.189727783203125 0.841546416 792.33346605535235
896.610657 822.604065 889.998657 824.096008 67.375625610351562 0.853377461 787.10823841753529
896.637207 822.605408 890.170593 824.178650 66.153053283691406 0.850077808 781.84983708584423
896.685608 822.614929 890.274231 824.207336 65.665351867675781 0.844788194 783.23682263268176
896.649841 822.568054 890.244751 824.398315 66.214897155761719 0.854589820 785.11745787071288
896.652588 822.597839 890.053650 824.566101 68.449035644531250 0.852960050 784.67136260334632
896.670837 822.632507 890.064392 824.494202 68.225646972656250 0.851255476 786.06212679111684
896.621765 822.632324 889.970520 824.300110 68.160118103027344 0.856208980 782.38019509432922
896.610596 822.595947 890.073792 824.136169 66.755142211914062 0.856960714 785.57647473846669
896.673584 822.621094 890.151611 824.167664 66.626190185546875 0.849203646 782.99202321391749
896.648560 822.610535 890.123840 824.214294 66.786148071289062 0.850650132 781.29207701329892
896.659119 822.609436 890.244934 824.185242 65.652870178222656 0.851001740 781.50387242788543
896.630432 822.601135 890.275513 824.376160 65.585708618164062 0.855619073 782.93383618667508
896.618713 822.620911 890.379028 824.249329 64.099830627441406 0.854067743 786.18082924933231
896.655945 822.569275 890.432251 824.310547 64.239158630371094 0.852572322 788.01809003690914
896.683167 822.553711 890.337769 824.165161 65.075386047363281 0.848734975 789.95034078398601
896.622253 822.551086 890.282959 824.190979 65.086814880371094 0.849162221 789.89954947961076
896.677673 822.663513 890.255981 824.151489 65.522773742675781 0.854575336 789.61936158564265
896.637512 822.590454 890.277466 824.042664 64.845916748046875 0.846415639 787.08258887084935
896.643127 822.623413 890.448242 824.116638 63.340751647949219 0.846283555 786.42486896893979
896.673279 822.619385 890.367737 823.944397 64.045936584472656 0.850192606 788.39141824448723
896.653259 822.578247 890.178772 824.091370 66.090553283691406 0.845053673 787.93614438476118
896.628357 822.563477 890.350830 824.263672 64.646690368652344 0.850282609 786.59585041750370
896.640869 822.559937 890.326599 824.319641 65.155593872070312 0.854817629 787.73734241449176
896.639160 822.594238 890.429321 824.126709 63.577598571777344 0.848785996 786.08635131152948
896.623474 822.622437 890.423706 824.204468 63.600421905517578 0.853419960 787.51860655651899
896.664917 822.619934 890.278687 824.265076 65.551589965820312 0.856874526 785.54072617527459
896.687866 822.603882 890.299805 824.298828 65.694427490234375 0.850682735 784.01703483881738
896.654480 822.620178 890.432129 824.246277 63.927295684814453 0.849272907 784.26210687660898
896.688110 822.620483 890.372559 824.127808 64.539779663085938 0.843426585 784.56987270185834
896.675720 822.584900 890.243896 824.219543 65.964775085449219 0.853050113 784.93534782373445
896.673950 822.604126 890.203674 824.281799 66.441337585449219 0.856750011 785.61984836098804
896.634521 822.578430 890.339111 824.421509 65.203010559082031 0.853509426 785.07122113404182
896.585083 822.574707 890.220581 824.434143 65.907814025878906 0.861930192 791.53032526745960
896.605835 822.663269 890.065308 824.461609 67.425537109375000 0.862576962 790.63584728643491
896.601440 822.587646 889.899475 824.433044 69.096824645996094 0.865687311 788.50266462372849
896.600769 822.633911 889.756165 824.627441 70.862350463867188 0.865630865 790.28443046988377
896.563965 822.568787 889.914490 824.558472 68.991302490234375 0.854821920 793.11630575660547
896.552490 822.563049 890.060608 824.432800 67.152404785156250 0.864849985 797.23101171243400
896.618652 822.569214 889.866577 824.414307 69.576362609863281 0.855853498 787.27629205491428
896.638733 822.584778 889.924500 824.375671 69.072792053222656 0.852305233 784.97349287895690
896.640564 822.617859 889.940857 824.331787 68.739692687988281 0.861877501 785.56544429426765
896.623840 822.553528 890.018616 824.357727 68.061149597167969 0.852990985 787.72391604634845
896.629089 822.579102 890.125793 824.291626 66.846473693847656 0.861431539 787.60464897905683
896.695312 822.639587 890.200378 824.250916 66.516754150390625 0.851752996 786.62599406442234
896.612305 822.611084 890.135071 824.081360 66.021560668945312 0.855298698 785.61671607050801
896.646057 822.642029 890.267822 824.204895 65.275177001953125 0.852307439 783.18372619155093
896.629761 822.622498 890.397644 824.332703 64.237380981445312 0.852695823 785.57530371920927
896.683472 822.636780 890.209106 824.185547 66.170898437500000 0.848055899 784.03333062452396
896.607056 822.600403 890.244385 824.185425 65.177810668945312 0.857895672 786.37530045554126
896.609497 822.626831 890.389832 824.369873 64.205345153808594 0.851201296 788.02471077013445
896.679321 822.635376 890.223389 824.279602 66.220504760742188 0.852497518 784.10904830536549
896.593018 822.663269 890.168457 824.294861 65.887329101562500 0.857314467 789.78501317390055
896.595825 822.560791 890.141235 824.422913 66.775222778320312 0.857843280 787.99746105933707
896.651489 822.600098 890.046875 824.292419 67.770736694335938 0.858266592 783.93426277009826
896.640320 822.630188 890.130981 824.368225 66.969528198242188 0.846798122 783.79883311450419
896.680786 822.598572 890.251770 824.226746 65.921913146972656 0.851563931 783.52418826706230
896.662476 822.592651 890.269287 824.179810 65.477310180664062 0.845753372 782.82994689657983
896.658264 822.628845 890.289490 824.097168 64.966293334960938 0.842466772 786.01450451883500
896.693359 822.629761 890.204407 824.292358 66.583709716796875 0.848251224 784.71740967826872
896.674255 822.622864 890.345459 824.283447 65.037681579589844 0.849043012 782.83816549074857
896.639221 822.626343 890.261536 824.400818 65.802223205566406 0.849225044 782.57392014167272
896.634338 822.575439 890.188660 824.367798 66.500991821289062 0.850611389 782.53845387884041
896.655396 822.574524 890.070435 824.288452 67.635299682617188 0.852036476 784.37200736058242
896.683533 822.610046 890.248840 824.331604 66.210418701171875 0.850715995 783.16358031676111
896.666748 822.567444 890.174927 824.463013 67.223304748535156 0.850983918 785.58643527951699
896.684387 822.584717 890.356140 824.434753 65.535697937011719 0.840946853 787.65463683773157
896.627258 822.659424 890.286316 824.352905 65.238075256347656 0.850375950 787.74149756902921
896.732910 822.604980 890.155396 824.251343 67.397453308105469 0.839600563 796.48981959144976
896.732239 822.625549 890.246399 824.321899 66.637840270996094 0.849592924 793.98624192543195
896.635071 822.546021 890.211487 824.169983 65.859291076660156 0.854592264 791.50970661697488
896.605835 822.601257 890.296509 824.045349 64.336448669433594 0.843619168 793.88307260801491
896.612854 822.641052 890.354431 824.111328 63.902347564697266 0.839852095 797.31979669001680
896.591370 822.575012 890.225037 824.300537 65.564552307128906 0.851075411 787.89630485113287
896.660889 822.594604 890.178162 824.221130 66.435600280761719 0.846570194 782.67975637723350
896.641602 822.608215 890.043457 824.147339 67.346275329589844 0.848342240 785.12231488482200
896.584229 822.582642 890.014404 824.344177 67.610702514648438 0.856044948 786.15762915976029
896.584106 822.639404 890.033203 824.399170 67.424499511718750 0.860670090 786.35834157020474
896.650269 822.619080 890.084656 824.317200 67.409675598144531 0.850720227 781.21547679759919
896.630554 822.618347 889.972900 824.132141 67.866195678710938 0.862071216 787.87929818622126
896.673340 822.642883 890.147827 824.254211 66.811805725097656 0.852699399 784.10397400209536
896.585449 822.595093 890.130615 824.142761 65.979560852050781 0.852871537 789.08413069674600
896.631653 822.644592 889.931885 824.210876 68.391342163085938 0.856172204 784.88546044746340
896.676636 822.566833 890.057129 824.341309 68.121009826660156 0.849222958 787.95664089612080
896.621765 822.606934 890.114197 824.361084 66.994041442871094 0.842756748 789.40388673942152
896.616882 822.570251 890.219421 824.255615 65.760406494140625 0.845461667 788.03007836191318
896.652832 822.649292 890.154602 824.153992 66.301445007324219 0.851906776 783.92178776019534
896.599609 822.647644 890.163574 824.228821 65.876533508300781 0.854655206 786.19644899714444
896.639465 822.613464 890.075256 824.133240 66.974182128906250 0.847935081 784.87855154196166
896.632568 822.591797 890.195801 824.154358 65.839706420898438 0.845523655 785.60634257962408
896.620667 822.585205 890.173218 824.261108 66.217292785644531 0.852063119 782.64245297590196
896.648682 822.596924 890.198242 824.278748 66.260887145996094 0.850827873 780.72093297752326
896.605286 822.653931 890.096008 824.100708 66.281135559082031 0.855009556 787.93403470697785
896.629333 822.678955 890.141602 824.228638 66.302238464355469 0.849935114 790.21846549621296
896.615112 822.643982 890.212219 824.426453 66.064918518066406 0.848449051 787.21753705307594
896.623352 822.653564 890.030396 824.381836 67.748229980468750 0.857778728 784.71232430519990
896.659241 822.592773 890.088196 824.357483 67.630599975585938 0.852399230 782.15322118317499
896.600037 822.653381 890.201355 824.392334 65.909828186035156 0.857732594 788.30461215673608
896.608459 822.611450 890.017273 824.467224 68.063697814941406 0.862846315 784.92450267147240
896.634583 822.635193 889.972168 824.327942 68.328491210937500 0.861663759 785.20593484208553
896.611755 822.600159 889.933228 824.371460 68.679748535156250 0.866923094 789.51414440063172
896.619141 822.601746 889.887146 824.244690 68.879974365234375 0.858257294 784.84875343427132
896.607300 822.611267 889.879211 824.444702 69.315841674804688 0.858690500 783.22250534011744
896.593323 822.606384 889.955688 824.374573 68.278953552246094 0.854853153 784.00153839242807
896.614990 822.579773 889.940247 824.322510 68.571113586425781 0.853549063 785.28383653922151
896.665466 822.629883 890.034363 824.315430 68.009216308593750 0.846267223 785.98354946791869
896.637756 822.615356 890.207397 824.408081 66.355270385742188 0.854930520 781.66089669619100
896.626221 822.577759 890.099365 824.518127 67.683204650878906 0.853098869 783.73042823397145
896.617798 822.607910 890.216003 824.357239 65.966804504394531 0.851386964 781.75939782371120
896.613403 822.627686 890.091003 824.509644 67.477493286132812 0.858018339 783.86273261601377
896.637695 822.586670 890.268494 824.495605 66.092224121093750 0.847764909 784.25957802610878
896.644409 822.634644 890.352417 824.305725 64.710601806640625 0.854356408 785.20414255343655
896.623535 822.612610 890.218445 824.351868 65.972099304199219 0.844692528 785.39378974658700
896.623474 822.593628 890.106018 824.409729 67.251609802246094 0.855242670 781.39114133359283
896.631653 822.617310 890.270264 824.341553 65.513786315917969 0.854317963 782.10640088889534
896.622620 822.601379 890.140869 824.526794 67.211090087890625 0.857427239 783.52006336570196
896.626221 822.587769 890.000488 824.401123 68.281784057617188 0.851143539 783.41775293840453
896.636963 822.662537 890.086609 824.285645 67.079620361328125 0.855521977 785.45996198002888
896.611511 822.659851 890.137207 824.152710 66.043228149414062 0.857416093 787.74215117936740
896.657166 822.629517 890.308289 824.016174 64.595512390136719 0.856470704 789.12145182453162
896.683777 822.604065 890.430237 823.919067 63.519622802734375 0.849050403 790.88820041612689
896.683716 822.586975 890.316772 823.929260 64.678543090820312 0.854156137 794.83243183742366
896.673279 822.683228 890.405457 823.968384 63.598304748535156 0.842206120 796.56440125877486
896.693359 822.604919 890.531616 824.084778 62.989379882812500 0.843636036 787.83954955654553
896.640259 822.592651 890.422852 824.058899 63.496318817138672 0.841577053 789.91977144804991
896.667114 822.631104 890.489868 824.236450 63.441421508789062 0.839643598 788.98512863649023
896.691772 822.584290 890.453186 824.174744 63.994998931884766 0.850138366 788.72274383976981
896.636780 822.622620 890.279053 824.240234 65.209251403808594 0.854039371 782.35370808619427
896.587891 822.612854 890.203369 824.433838 65.992988586425781 0.856177270 785.81464152764784
896.638977 822.584290 890.155090 824.538879 67.314575195312500 0.858780742 786.26223318353061
896.620972 822.592346 889.959595 824.347778 68.474617004394531 0.856546104 782.69170720600493
896.635437 822.590881 889.916626 824.429443 69.240310668945312 0.858106613 784.11262582437462
896.591675 822.617981 889.843201 824.309692 69.155395507812500 0.861228108 785.57253629543129
896.625488 822.604675 890.005371 824.189270 67.662780761718750 0.867837548 794.68851430284633
896.574097 822.559326 890.099365 824.264526 66.553367614746094 0.856094182 792.70678774073690
896.661865 822.563660 889.984802 824.461243 68.998199462890625 0.852287531 788.35820656854423
896.592224 822.613098 890.059692 824.623047 67.937454223632812 0.861322045 787.72125322713578
896.625427 822.609314 889.876465 824.514160 69.705505371093750 0.852111638 785.87430111510412
896.578796 822.575867 889.860291 824.319336 68.993911743164062 0.859215558 789.65859845239856
896.643250 822.579651 890.015930 824.440430 68.422920227050781 0.853396118 783.59799938459457
896.640503 822.642456 890.175720 824.427612 66.664871215820312 0.852787197 783.51024558083589
896.605591 822.601929 890.033325 824.488647 67.966911315917969 0.855434775 782.65296014434284
896.635803 822.586365 889.985474 824.559265 68.951805114746094 0.852112234 785.15527104562921
896.599670 822.615723 890.159851 824.567261 66.886505126953125 0.851332963 787.17019170983122
896.614807 822.558716 890.199646 824.413879 66.379493713378906 0.859731615 789.36528041003567
896.585571 822.589600 890.239563 824.553223 66.030059814453125 0.850871503 790.15977037683183
896.667908 822.642029 890.422546 824.471802 64.688407897949219 0.846339524 790.39846586122246
896.685669 822.639282 890.452576 824.343323 64.230552673339844 0.851586938 790.53657313967722
896.728638 822.585938 890.470337 824.344055 64.615577697753906 0.848939717 795.86389911224092
896.631836 822.605896 890.554260 824.291077 62.690402984619141 0.846495748 790.42693153086782
896.608337 822.567993 890.365051 824.345154 64.523475646972656 0.845043302 790.44906694842564
896.644592 822.579590 890.392395 824.285461 64.418533325195312 0.852782428 785.51944187086372
896.629883 822.601990 890.212708 824.222046 65.788017272949219 0.846279263 783.50112560274408
896.614868 822.594727 890.277344 824.412720 65.535675048828125 0.857914031 785.48462289666838
896.646179 822.572266 890.245789 824.222900 65.701515197753906 0.850569606 783.78091913877211
896.598083 822.588928 890.328552 824.336243 64.694152832031250 0.850817263 787.06981189938892
896.602173 822.637512 890.237122 824.246460 65.258644104003906 0.858676195 787.11793374045340
896.673950 822.616699 890.147827 824.339905 67.092948913574219 0.846790493 783.08980444927681
896.693726 822.596985 890.278931 824.316284 66.013557434082031 0.838988066 788.04715860435908
896.636902 822.615967 890.253235 824.442810 66.000816345214844 0.851061821 782.22291122681236
896.653564 822.643372 890.155823 824.481506 67.122154235839844 0.852737665 785.09321262633432
896.594788 822.585754 890.149353 824.417908 66.605720520019531 0.857874691 784.94576656404661
896.641907 822.563049 890.108643 824.519165 67.789001464843750 0.850173652 786.18676513398600
896.642212 822.621277 890.233337 824.441895 66.224807739257812 0.853251278 782.34557464954548
896.589966 822.611206 890.057312 824.351685 67.199714660644531 0.854197919 784.03242652166398
896.617859 822.643738 890.179199 824.345459 66.197853088378906 0.854558885 783.62631124036682
896.636475 822.627563 890.175842 824.353149 66.469848632812500 0.854311347 781.26238856924329
896.598206 822.635315 890.089783 824.468079 67.209831237792969 0.853377700 785.39981540941949
896.629883 822.577209 890.276794 824.463440 65.874229431152344 0.854539633 784.73014258193848
896.636353 822.571960 890.316040 824.574402 65.901618957519531 0.855267942 789.08963175847578
896.598022 822.574707 890.154053 824.460327 66.739013671875000 0.858699977 786.39357894683314
896.605652 822.642151 890.345459 824.311707 64.401245117187500 0.848244071 789.54432047401906
896.698181 822.581665 890.349670 824.326721 65.444770812988281 0.853214324 790.10653873506999
896.655518 822.644104 890.311401 824.346313 65.290992736816406 0.843632698 786.69821475620256
896.621338 822.614197 890.126587 824.403320 66.962516784667969 0.846386433 785.08194215235733
896.652832 822.617126 889.949951 824.473877 69.135627746582031 0.851074994 784.95904694059345
896.654785 822.569336 890.115295 824.326721 67.308792114257812 0.854687631 784.97107617612301
896.650391 822.609192 890.074158 824.422852 67.808135986328125 0.851886034 781.56733778798798
896.652710 822.575439 890.071533 824.361877 67.784126281738281 0.859260499 787.11779745507374
896.598511 822.632996 890.217529 824.379333 65.759407043457031 0.853194654 785.43597403794865
896.659851 822.565186 890.144653 824.437805 67.383010864257812 0.846661448 786.26871455568698
896.607239 822.605774 890.341614 824.430359 64.867286682128906 0.856970966 787.61625590695041
896.674744 822.616272 890.523621 824.325439 63.458599090576172 0.851636410 790.26567318255400
896.713867 822.596497 890.507874 824.332581 64.055831909179688 0.846624672 791.11989109962417
896.606689 822.580261 890.429260 824.364380 63.913280487060547 0.844329834 791.87289773244845
896.572571 822.609680 890.313049 824.325562 64.515007019042969 0.852367699 791.86112539809608
896.657410 822.573669 890.120728 824.410522 67.491233825683594 0.858979344 787.80633834755361
896.687866 822.566284 890.273682 824.298279 66.040489196777344 0.852818549 788.80620087775105
896.662537 822.645325 890.194824 824.315369 66.397674560546875 0.856832862 785.82625037573052
896.616821 822.599792 890.261292 824.132874 64.985931396484375 0.851564109 784.75837828991143
896.637756 822.585815 890.320618 824.134644 64.652122497558594 0.839585066 790.84875033236551
896.653442 822.594238 890.383911 824.223877 64.389984130859375 0.848212481 782.89201025929299
896.651306 822.635132 890.184875 824.331177 66.450431823730469 0.849586487 781.90698556658640
896.603027 822.602356 890.052185 824.416016 67.564872741699219 0.859988630 783.23606511095636
896.579712 822.614868 889.865967 824.271912 68.737213134765625 0.862393856 787.32247256449489
896.608643 822.586304 889.854492 824.286804 69.231399536132812 0.864074647 789.17043582263966
896.616821 822.619507 889.683899 824.483459 71.360427856445312 0.862154543 788.71048478863520
896.627075 822.619751 889.686829 824.371338 71.149208068847656 0.854018092 791.63128664254191
896.620789 822.586975 889.805908 824.335388 69.933769226074219 0.850145519 791.40090368576966
896.631470 822.594788 889.956543 824.233521 68.319038391113281 0.856876612 784.14188888227181
896.622314 822.627502 890.039429 824.422546 67.822975158691406 0.852703691 782.25602379627719
896.611816 822.592041 890.000427 824.420837 68.185035705566406 0.855569720 782.35703991999560
896.644165 822.603577 890.161072 824.279846 66.561180114746094 0.846581161 782.23904151682598
896.666138 822.608765 890.135803 824.349487 67.178062438964844 0.853051662 781.89630356183432
896.656799 822.629456 890.179504 824.246460 66.360237121582031 0.848371804 781.71392359989193
